dataset,metadata,color,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,split11,split12,split13,split14,split15,split16,split17,split18,split19
clr_prev_filt_DADA2,AJCC_Stage,plum,0.75,0.625,0.4166666666666667,0.6666666666666666,0.625,0.7083333333333334,0.375,0.6666666666666666,0.5,0.625,0.4583333333333333,0.7083333333333334,0.5833333333333334,0.7916666666666666,0.7083333333333334,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334
raw_prev_filt_DADA2,AJCC_Stage,plum,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.7083333333333334,0.625,0.625,0.4583333333333333,0.6666666666666666,0.5,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.5416666666666666,0.4583333333333333,0.625,0.5416666666666666,0.6666666666666666,0.7083333333333334,0.5,0.5
propotions_prev_filt_DADA2,AJCC_Stage,y,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.7916666666666666,0.7083333333333334,0.75,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.625,0.5833333333333334,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.75,0.5833333333333334,0.75,0.8333333333333334,0.5833333333333334,0.75
Heilinger_prev_filt_DADA2,AJCC_Stage,y,0.75,0.6666666666666666,0.875,0.875,0.6666666666666666,0.6666666666666666,0.625,0.75,0.5416666666666666,0.7083333333333334,0.4583333333333333,0.75,0.7083333333333334,0.7083333333333334,0.875,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.75
propotions_DADA2,AJCC_Stage,y,0.5833333333333334,0.5833333333333334,0.5,0.8333333333333334,0.7083333333333334,0.6666666666666666,0.5,0.5833333333333334,0.5,0.625,0.4583333333333333,0.625,0.5416666666666666,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.625,0.8333333333333334,0.5833333333333334,0.75
Heilinger_DADA2,AJCC_Stage,y,0.75,0.75,0.5833333333333334,0.875,0.625,0.7083333333333334,0.4583333333333333,0.7916666666666666,0.625,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.7916666666666666,0.625,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.7083333333333334
rarefied_prev_filt_DADA2,AJCC_Stage,purple,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.75,0.5416666666666666,0.7083333333333334,0.4583333333333333,0.625,0.5,0.5833333333333334,0.375,0.5416666666666666,0.5,0.625,0.75,0.5416666666666666,0.7083333333333334,0.625,0.5,0.6666666666666666
rarefied_DADA2,AJCC_Stage,purple,0.5833333333333334,0.4583333333333333,0.5416666666666666,0.75,0.625,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.6666666666666666,0.625,0.5833333333333334,0.6666666666666666,0.4583333333333333,0.7083333333333334
lognorm_prev_filt_DADA2,AJCC_Stage,y,0.625,0.7083333333333334,0.75,0.875,0.75,0.7083333333333334,0.7083333333333334,0.7916666666666666,0.5833333333333334,0.6666666666666666,0.5,0.7083333333333334,0.7916666666666666,0.7916666666666666,0.875,0.5,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.875
Silva_prev_filt_DADA2,AJCC_Stage,white,0.5416666666666666,0.5,0.5,0.75,0.625,0.7083333333333334,0.5,0.625,0.5,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.5833333333333334,0.5,0.5833333333333334,0.7083333333333334,0.625,0.75,0.5,0.6666666666666666
