dataset,metadata,color,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,split11,split12,split13,split14,split15,split16,split17,split18,split19
Shuffle2_PhILR_prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.6056338028169014,0.5633802816901409,0.4647887323943662,0.49295774647887325,0.5211267605633803,0.5492957746478874,0.4647887323943662,0.49295774647887325,0.49295774647887325,0.4507042253521127,0.4084507042253521,0.5070422535211268,0.5633802816901409,0.49295774647887325,0.49295774647887325,0.4507042253521127,0.4507042253521127,0.43661971830985913,0.6338028169014085,0.5774647887323944
Shuffle3_PhILR_prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.6197183098591549,0.5774647887323944,0.49295774647887325,0.4788732394366197,0.4788732394366197,0.5633802816901409,0.43661971830985913,0.43661971830985913,0.49295774647887325,0.4507042253521127,0.4084507042253521,0.5352112676056338,0.5211267605633803,0.5352112676056338,0.4647887323943662,0.39436619718309857,0.4647887323943662,0.43661971830985913,0.5774647887323944,0.5633802816901409
IQtree_prev_filt_DADA2,HIV_viral_load,white,0.5070422535211268,0.352112676056338,0.39436619718309857,0.38028169014084506,0.30985915492957744,0.43661971830985913,0.39436619718309857,0.5211267605633803,0.30985915492957744,0.2676056338028169,0.4084507042253521,0.49295774647887325,0.36619718309859156,0.4084507042253521,0.4225352112676056,0.36619718309859156,0.43661971830985913,0.5211267605633803,0.4507042253521127,0.4788732394366197
prev_filt90_IQtree_blw.sqrt_enorm,HIV_viral_load,#050598,0.6056338028169014,0.4788732394366197,0.4084507042253521,0.5070422535211268,0.4647887323943662,0.6197183098591549,0.4788732394366197,0.6197183098591549,0.49295774647887325,0.39436619718309857,0.5211267605633803,0.5633802816901409,0.49295774647887325,0.5211267605633803,0.5352112676056338,0.5070422535211268,0.5633802816901409,0.5352112676056338,0.5352112676056338,0.5352112676056338
Shuffle1_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5352112676056338,0.5211267605633803,0.4225352112676056,0.4507042253521127,0.4084507042253521,0.5774647887323944,0.4225352112676056,0.5492957746478874,0.4507042253521127,0.4225352112676056,0.5211267605633803,0.5492957746478874,0.4084507042253521,0.49295774647887325,0.5352112676056338,0.43661971830985913,0.5352112676056338,0.5070422535211268,0.5774647887323944,0.6197183098591549
Shuffle2_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5915492957746479,0.5070422535211268,0.38028169014084506,0.49295774647887325,0.4084507042253521,0.5352112676056338,0.4507042253521127,0.6056338028169014,0.4507042253521127,0.38028169014084506,0.5070422535211268,0.5492957746478874,0.43661971830985913,0.5070422535211268,0.5070422535211268,0.43661971830985913,0.4647887323943662,0.5492957746478874,0.6056338028169014,0.5915492957746479
Shuffle3_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5492957746478874,0.49295774647887325,0.4084507042253521,0.4788732394366197,0.39436619718309857,0.5352112676056338,0.4647887323943662,0.5915492957746479,0.4225352112676056,0.38028169014084506,0.49295774647887325,0.5211267605633803,0.49295774647887325,0.4507042253521127,0.4788732394366197,0.4084507042253521,0.5352112676056338,0.5070422535211268,0.6197183098591549,0.5774647887323944
alr_DADA2,HIV_viral_load,white,0.352112676056338,0.2535211267605634,0.19718309859154928,0.28169014084507044,0.22535211267605634,0.2535211267605634,0.28169014084507044,0.29577464788732394,0.19718309859154928,0.18309859154929578,0.28169014084507044,0.352112676056338,0.2676056338028169,0.23943661971830985,0.28169014084507044,0.2676056338028169,0.30985915492957744,0.323943661971831,0.323943661971831,0.29577464788732394
clr_DADA2,HIV_viral_load,white,0.3380281690140845,0.23943661971830985,0.23943661971830985,0.30985915492957744,0.22535211267605634,0.2676056338028169,0.30985915492957744,0.323943661971831,0.2676056338028169,0.19718309859154928,0.28169014084507044,0.3380281690140845,0.29577464788732394,0.23943661971830985,0.28169014084507044,0.2535211267605634,0.30985915492957744,0.28169014084507044,0.323943661971831,0.352112676056338
raw_DADA2,HIV_viral_load,white,0.5070422535211268,0.38028169014084506,0.323943661971831,0.38028169014084506,0.3380281690140845,0.5070422535211268,0.39436619718309857,0.4647887323943662,0.352112676056338,0.36619718309859156,0.4084507042253521,0.5211267605633803,0.38028169014084506,0.4084507042253521,0.4225352112676056,0.352112676056338,0.4788732394366197,0.4788732394366197,0.43661971830985913,0.5070422535211268
lognorm_DADA2,HIV_viral_load,y,0.6901408450704225,0.6338028169014085,0.5070422535211268,0.5774647887323944,0.5492957746478874,0.5633802816901409,0.4788732394366197,0.6619718309859155,0.5492957746478874,0.4647887323943662,0.5352112676056338,0.6197183098591549,0.5070422535211268,0.5352112676056338,0.5774647887323944,0.5492957746478874,0.6619718309859155,0.6056338028169014,0.676056338028169,0.5915492957746479
lognorm_Silva_DADA2,HIV_viral_load,y,0.676056338028169,0.6338028169014085,0.5211267605633803,0.5774647887323944,0.5633802816901409,0.6619718309859155,0.5633802816901409,0.6901408450704225,0.5352112676056338,0.43661971830985913,0.5070422535211268,0.6056338028169014,0.5492957746478874,0.5211267605633803,0.5633802816901409,0.5352112676056338,0.6197183098591549,0.5915492957746479,0.704225352112676,0.6197183098591549
Silva_DADA2,HIV_viral_load,white,0.5211267605633803,0.38028169014084506,0.352112676056338,0.38028169014084506,0.3380281690140845,0.4225352112676056,0.43661971830985913,0.5070422535211268,0.39436619718309857,0.29577464788732394,0.39436619718309857,0.4647887323943662,0.39436619718309857,0.323943661971831,0.4507042253521127,0.352112676056338,0.4507042253521127,0.5352112676056338,0.4647887323943662,0.49295774647887325
Silva_DADA2_blw.sqrt_enorm,HIV_viral_load,#050598,0.5633802816901409,0.49295774647887325,0.323943661971831,0.4647887323943662,0.4225352112676056,0.5211267605633803,0.4507042253521127,0.5633802816901409,0.4647887323943662,0.352112676056338,0.4507042253521127,0.5070422535211268,0.4647887323943662,0.4647887323943662,0.5070422535211268,0.39436619718309857,0.5070422535211268,0.5070422535211268,0.5492957746478874,0.49295774647887325
Shuffle1_PhILR_Silva_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5492957746478874,0.4788732394366197,0.36619718309859156,0.4647887323943662,0.4084507042253521,0.5070422535211268,0.4647887323943662,0.5492957746478874,0.43661971830985913,0.3380281690140845,0.39436619718309857,0.5211267605633803,0.5070422535211268,0.43661971830985913,0.5211267605633803,0.39436619718309857,0.4647887323943662,0.5211267605633803,0.5211267605633803,0.5633802816901409
Shuffle2_PhILR_Silva_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5211267605633803,0.49295774647887325,0.4084507042253521,0.43661971830985913,0.4084507042253521,0.5070422535211268,0.4084507042253521,0.5774647887323944,0.4225352112676056,0.36619718309859156,0.4507042253521127,0.4647887323943662,0.4225352112676056,0.43661971830985913,0.4647887323943662,0.4084507042253521,0.49295774647887325,0.4647887323943662,0.5211267605633803,0.5070422535211268
